id,EC1,EC2
20111,0.90857774,0.81290466
20112,0.8636918,0.76790786
20113,0.4886427,0.7472261
20114,0.551976,0.78434956
20115,0.47297013,0.9145833
20116,0.85717964,0.7061325
20117,0.76060873,0.7611895
20118,0.60305727,0.75152963
20119,0.7616229,0.7434989
20120,0.9348804,0.762806
20121,0.45549417,0.8603159
20122,0.45685738,0.83058816
20123,0.4876443,0.8077444
20124,0.43185732,0.883578
20125,0.855994,0.8635777
20126,0.38007408,0.7780662
20127,0.5306802,0.7701712
20128,0.8326158,0.7403935
20129,0.77711004,0.7328625
20130,0.60806507,0.78645635
20131,0.63863873,0.75914186
20132,0.47955978,0.846922
20133,0.5177075,0.8909379
20134,0.85405827,0.6751199
20135,0.71472895,0.7590544
20136,0.7052148,0.8458959
20137,0.83054626,0.8019879
20138,0.4228443,0.878146
20139,0.9955786,0.9612617
20140,0.9696841,1.0
20141,0.289157,0.90385574
20142,0.31550422,0.9010529
20143,0.5936381,0.7542923
20144,0.9025672,0.78439426
20145,0.87746704,0.79715174
20146,0.6291355,0.7371609
20147,0.7620273,0.63894135
20148,0.64053404,0.77546304
20149,0.40203646,0.87195194
20150,0.59427077,0.8178126
20151,0.71121407,0.70739496
20152,0.8864113,0.7170634
20153,0.85012835,0.8247204
20154,0.9997971,0.92227674
20155,0.633065,0.88287413
20156,0.5619783,0.78323966
20157,0.22479032,0.8287159
20158,0.839176,0.8182421
20159,0.8077656,0.88660747
20160,0.63850945,0.7924939
20161,0.8004689,0.86820054
20162,0.65580595,0.7492087
20163,0.7866884,0.7886297
20164,0.99974567,0.78855336
20165,0.32718503,0.7752985
20166,0.92780185,0.8132597
20167,0.31371826,0.88526505
20168,0.6702685,0.8725827
20169,0.45723888,0.8379483
20170,0.8901891,0.72657436
20171,0.5946998,0.77345514
20172,0.81748426,0.7332646
20173,0.66242015,0.7972589
20174,0.916802,0.8308746
20175,0.5376828,0.90210533
20176,0.90722376,0.8501452
20177,0.8728773,0.8850957
20178,0.85480124,0.78061837
20179,0.6276157,0.75486904
20180,0.6312184,0.8153319
20181,0.87970805,0.8692775
20182,0.7375369,0.7983441
20183,0.9763667,0.7258732
20184,0.5125965,0.8476517
20185,0.94304156,0.7998658
20186,0.5929492,0.81412506
20187,0.7410142,0.9831763
20188,0.7561889,0.8066716
20189,0.9315227,0.81480134
20190,0.8900027,0.76336265
20191,0.60105264,0.78529245
20192,0.8342559,0.75598097
20193,0.8544225,0.8926498
20194,0.6878111,0.7995382
20195,0.83278996,0.8158543
20196,0.75839025,0.75943655
20197,0.7625903,0.5440929
20198,0.45820144,0.8557457
20199,0.6483037,0.83392805
20200,0.9633757,0.98954016
20201,0.9514861,0.81774026
20202,0.6819403,0.7578022
20203,0.7511717,0.7586954
20204,0.78072935,0.6195081
20205,0.87540346,0.77440286
20206,0.85256153,0.8096714
20207,0.7467294,0.7733385
20208,0.90260416,0.7960489
20209,0.7968208,0.73751336
20210,0.6093931,0.82859653
20211,0.9568891,0.8328609
20212,0.75409925,0.76183057
20213,0.5208023,0.8623441
20214,0.524165,0.8666517
20215,0.5271955,0.6275444
20216,0.5150564,0.645241
20217,0.9070016,0.85378176
20218,0.2870921,0.7812761
20219,0.5351391,0.8191839
20220,0.84563094,0.7454505
20221,0.5963922,0.75402176
20222,0.88015306,0.7556395
20223,0.7178188,0.7513472
20224,0.8704895,0.7265386
20225,0.75138533,0.75846326
20226,0.744835,0.77603745
20227,0.9987499,0.8107293
20228,0.4953102,0.77730304
20229,0.710379,0.75993747
20230,0.4250962,0.99275166
20231,0.80800974,0.72253674
20232,0.8875405,0.68617153
20233,0.47515556,0.8082043
20234,0.78574806,0.75649196
20235,0.5738832,0.8461667
20236,0.78276527,0.8062167
20237,0.97820544,0.965756
20238,0.79121214,0.7525311
20239,0.71158016,0.4465859
20240,0.87311363,0.8542728
20241,0.999694,0.9978983
20242,0.9380154,0.7841273
20243,0.77815783,0.76139265
20244,0.78576666,0.7272628
20245,0.8158221,0.75822324
20246,0.52292395,0.8311133
20247,0.817865,0.7198703
20248,0.5053606,0.7458941
20249,0.7386623,0.78361756
20250,0.41110536,0.8558303
20251,0.5773882,0.90930676
20252,0.7124327,0.75812113
20253,0.9072353,0.73725426
20254,0.6722385,0.7460281
20255,0.7823604,0.9002536
20256,0.63919085,0.81783
20257,0.7668511,0.7227578
20258,0.8742417,0.7985171
20259,0.72448385,0.7970579
20260,0.7475505,0.7586587
20261,0.6386049,0.7602139
20262,1.0,1.0
20263,0.8071736,0.74033076
20264,0.46196526,0.8277097
20265,0.8512562,0.8148052
20266,0.28387076,0.8510171
20267,0.7755956,0.64550954
20268,0.7035063,0.7805481
20269,0.8747941,0.84542495
20270,0.8387877,0.7477673
20271,0.8756712,0.7566257
20272,0.5955825,0.8183063
20273,0.3299585,0.75472265
20274,0.56938213,0.7558017
20275,0.034778647,0.99996394
20276,0.7731464,0.8827394
20277,0.93227375,0.49724847
20278,0.9090637,0.78814113
20279,0.30259088,0.67702216
20280,0.4375948,0.8416417
20281,0.7946986,0.76951694
20282,0.7925857,0.50443995
20283,0.7860071,0.7106272
20284,0.5316386,0.8144694
20285,0.65127623,0.761648
20286,0.8181029,0.7331782
20287,0.6124833,0.87755364
20288,0.6304777,0.7276451
20289,0.32439637,0.93330795
20290,0.81995004,0.7373099
20291,0.6174347,0.8049866
20292,0.68447876,0.7227025
20293,0.12437417,0.926116
20294,0.57263726,0.76826304
20295,0.80684006,0.7327316
20296,0.49653134,0.850546
20297,0.4038331,0.8343927
20298,0.88590056,0.7217199
20299,0.71218866,0.83908606
20300,0.83255404,0.5408456
20301,0.57390845,0.7764968
20302,0.5198327,0.84422165
20303,0.6427894,0.74385774
20304,0.8556195,0.7607907
20305,0.47643214,0.8104521
20306,0.7873089,0.75056505
20307,0.67509305,0.885895
20308,0.88032925,0.7838363
20309,0.38384026,0.86709636
20310,0.96118855,0.99965525
20311,0.4619825,0.80785465
20312,0.585598,0.94331664
20313,0.46742588,0.7538276
20314,0.4853516,0.8236203
20315,0.98136836,0.83213633
20316,0.6061611,0.7561594
20317,0.9999955,2.0494766e-05
20318,0.8554243,0.75842637
20319,0.7516994,0.7593878
20320,0.78818995,0.7672034
20321,0.8910706,0.79048264
20322,0.4876281,0.94634575
20323,0.79102886,0.74811494
20324,0.8457398,0.8909555
20325,0.46437794,0.84693635
20326,0.53228647,0.8061721
20327,0.8416123,0.7560801
20328,0.67852896,0.79464984
20329,0.6431724,0.75860703
20330,0.78397864,0.73306394
20331,0.9061283,0.8743622
20332,0.6781161,0.86344445
20333,0.80317795,0.7477621
20334,0.87268364,0.83465165
20335,0.8173808,0.76488554
20336,0.5124436,0.7674935
20337,0.7888385,0.75841266
20338,0.62336653,0.8055943
20339,0.9797836,0.74493515
20340,0.704719,0.82997304
20341,0.6650109,0.7376473
20342,0.7057516,0.8667009
20343,0.7254164,0.87347734
20344,0.7478595,0.75934273
20345,0.45969155,0.82599163
20346,0.7305397,0.8071802
20347,0.4152552,0.80493563
20348,0.33497632,0.17347002
20349,0.6151546,0.76098084
20350,0.70031106,0.9315731
20351,0.16086178,0.9974258
20352,0.85921186,0.78762865
20353,0.6593202,0.75861907
20354,0.6750736,0.7199073
20355,0.6009545,0.74497694
20356,0.7468415,0.6324916
20357,0.29275972,0.981569
20358,0.81261384,0.7859005
20359,0.43439937,0.8271667
20360,0.85961294,0.7296028
20361,0.9929698,0.745624
20362,0.7988565,0.75811815
20363,0.7802514,0.91711247
20364,0.9198616,0.7700258
20365,0.8372698,0.7905479
20366,0.8216901,0.730734
20367,0.7480348,0.76249176
20368,0.5653052,0.89614105
20369,0.80468327,0.7532219
20370,0.73633975,0.9192153
20371,0.870424,0.76189655
20372,0.38724777,0.90527093
20373,0.8636852,0.8601105
20374,0.8849476,0.79497707
20375,0.48510772,0.8760923
20376,0.5615625,0.8639128
20377,0.8367672,0.742233
20378,0.5535824,0.82518536
20379,0.5892574,0.7944126
20380,0.52249885,0.7579188
20381,0.72270757,0.6864695
20382,0.6690591,0.72683704
20383,0.5147079,0.80344355
20384,0.5277321,0.7699646
20385,0.7675428,0.7217773
20386,0.84929335,0.75794435
20387,0.72890896,0.7541249
20388,0.7539528,0.7872694
20389,0.4540574,0.8591959
20390,0.9205339,0.791302
20391,0.76037794,0.7834087
20392,0.99420875,0.97574806
20393,0.8838043,0.7965613
20394,0.6862666,0.7613109
20395,0.61543226,0.7785762
20396,0.5149613,0.83154976
20397,0.9163955,0.7942745
20398,0.8956661,0.75432277
20399,0.7774231,0.7524358
20400,0.7919869,0.6696642
20401,0.821037,0.7735932
20402,0.7834196,0.66257465
20403,0.22110777,0.94753706
20404,0.80478173,0.7633516
20405,0.7513618,0.75549704
20406,0.88662887,0.857837
20407,0.49130452,0.9982208
20408,0.8820515,0.74247795
20409,0.59072536,0.74885726
20410,0.98922634,0.5574776
20411,0.60391724,0.8159693
20412,0.55960006,0.7519815
20413,0.73153955,0.7676112
20414,0.8824559,0.7910875
20415,0.72840995,0.74388945
20416,0.82563573,0.69409215
20417,0.92445976,0.7761778
20418,0.57219833,0.82349086
20419,0.810227,0.73681384
20420,0.40057415,0.9449681
20421,0.5141914,0.81728953
20422,0.36241648,0.9156469
20423,0.8873649,0.71702117
20424,0.46574554,0.75801206
20425,0.77825373,0.7300026
20426,0.7392795,0.747285
20427,0.7717464,0.84687436
20428,0.78165585,0.8586548
20429,0.565227,0.76494545
20430,0.6468586,0.736163
20431,0.41742882,0.8285833
20432,0.8896672,0.7210213
20433,0.7279203,0.91695195
20434,0.7497629,0.7138171
20435,0.8086321,0.7368313
20436,0.7314705,0.75844115
20437,0.52323925,0.7930367
20438,0.59995466,0.8561636
20439,0.89497536,0.7281887
20440,0.70740676,0.6207121
20441,0.8394678,0.9052325
20442,0.890639,0.78892934
20443,0.72644514,0.76908714
20444,0.53266114,0.8226068
20445,0.5275449,0.8799656
20446,0.47699326,0.818287
20447,0.6322788,0.888739
20448,0.5633705,0.86661184
20449,0.59388745,0.79994494
20450,0.44855815,0.7385976
20451,0.55976164,0.80870354
20452,0.7511927,0.85648483
20453,0.9076703,0.7535671
20454,1.0,0.9831056
20455,0.84966177,0.8234051
20456,0.5915994,0.74082
20457,0.67336184,0.77443296
20458,0.7786102,0.8191796
20459,0.8504739,0.80161315
20460,0.5214116,0.91725284
20461,0.80447763,0.810784
20462,0.5883221,0.89664817
20463,0.5668648,0.87156194
20464,1.0,1.0
20465,0.85309964,0.81729203
20466,0.23543647,0.83683157
20467,0.28627738,0.8602208
20468,0.8869419,0.9715561
20469,0.802036,0.7598958
20470,0.70844764,0.7558849
20471,0.9341636,0.84838843
20472,0.9999999,1.8965046e-06
20473,0.5704122,0.81320596
20474,0.63537896,0.7984186
20475,0.6545962,0.76182544
20476,0.9178377,0.8507256
20477,0.99115384,0.97039807
20478,0.93292564,0.7592666
20479,0.6358934,0.8706952
20480,0.6565292,0.74215955
20481,0.81006444,0.7812433
20482,0.6971525,0.54531276
20483,0.8991023,0.7224177
20484,0.563529,0.7896902
20485,0.82099736,0.73571354
20486,0.9947071,0.9268948
20487,0.901355,0.8187689
20488,0.9373143,0.8619694
20489,0.8361912,0.9309792
20490,0.84851867,0.83033365
20491,0.7756023,0.7966107
20492,0.7901653,0.7355603
20493,0.83953923,0.75825304
20494,0.76564914,0.69825625
20495,0.3951077,0.43542472
20496,0.80809087,0.85769165
20497,0.46224132,0.81590027
20498,0.8727769,0.81001925
20499,0.90514255,0.8421077
20500,0.8293907,0.6869717
20501,0.8962949,0.96455586
20502,0.72655416,0.8129177
20503,0.62315667,0.85862565
20504,0.86611533,0.8052947
20505,0.7446836,0.8935206
20506,0.49248493,0.80088115
20507,0.73182875,0.7616385
20508,0.798913,0.47995037
20509,0.88900983,0.6811961
20510,0.41855788,0.83074
20511,0.7160847,0.8339261
20512,0.8077891,0.73790544
20513,0.83089215,0.987122
20514,0.85338515,0.86435616
20515,0.6938858,0.7770708
20516,0.91419697,0.74455196
20517,0.8887693,0.77600926
20518,0.66779166,0.7478156
20519,0.66718435,0.79050463
20520,0.80257523,0.7376712
20521,0.52885,0.8009157
20522,0.3391027,0.8856248
20523,0.68733776,0.73653156
20524,0.80730116,0.84275645
20525,0.93028486,0.9697653
20526,0.81141204,0.8864483
20527,0.8555912,0.760312
20528,0.5476513,0.7880001
20529,0.89224404,0.7420145
20530,0.50039995,0.82841
20531,0.48823634,0.85534126
20532,0.8582381,0.77033985
20533,0.4603853,0.8127694
20534,0.9837492,0.8683514
20535,0.7464203,0.74758387
20536,0.73487365,0.82877606
20537,0.65360093,0.7984948
20538,0.78541493,0.85623044
20539,0.7896636,0.8641675
20540,0.85894513,0.8361209
20541,0.21995641,0.8685932
20542,0.8144439,0.5807164
20543,0.7858539,0.75932425
20544,0.6981404,0.7628114
20545,0.82192284,0.8434924
20546,0.6004394,0.78283453
20547,0.65747887,0.75811964
20548,0.83839023,0.8393762
20549,0.71262234,0.75489515
20550,0.75153244,0.8338693
20551,0.82306147,0.8718078
20552,0.66953486,0.77250874
20553,0.603136,0.8103892
20554,0.5796467,0.84389997
20555,0.8127277,0.73636097
20556,0.31349,0.8652009
20557,0.6263016,0.75503045
20558,0.4773943,0.8350005
20559,0.68089473,0.7083525
20560,0.8008003,0.8731971
20561,0.55454415,0.79555875
20562,0.5909029,0.7962403
20563,0.5821323,0.7882621
20564,0.80294055,0.7733594
20565,0.35467517,0.8829115
20566,0.8749495,0.7605254
20567,0.5796658,0.780457
20568,0.47662127,0.834371
20569,0.85600954,0.81355155
20570,0.64268106,0.76667845
20571,0.70470375,0.91378105
20572,0.8599196,0.6548184
20573,0.7566519,0.75123185
20574,0.79338896,0.8449298
20575,0.433623,0.77077067
20576,0.9332648,0.6976393
20577,0.62144816,0.83758384
20578,0.7351465,0.7606484
20579,0.77737963,0.7535086
20580,0.9604683,0.7797962
20581,0.6459316,0.93372715
20582,0.6556339,0.8078621
20583,0.83733666,0.7071668
20584,0.83151853,0.9266267
20585,0.53358674,0.9578876
20586,0.42909244,0.8459304
20587,0.76326793,0.85881424
20588,0.6691628,0.85450506
20589,0.6446959,0.7661027
20590,0.8822336,0.85908633
20591,0.8702447,0.75335974
20592,0.72987646,0.75795245
20593,0.78226244,0.75286347
20594,0.79534405,0.72427726
20595,0.68858314,0.79709244
20596,0.815967,0.67523575
20597,0.62949574,0.77635366
20598,0.7554761,0.74825335
20599,0.5884394,0.8537164
20600,0.54141814,0.79567766
20601,0.8282994,0.7710667
20602,0.7462586,0.8485935
20603,0.5320288,0.8583335
20604,0.5058587,0.8519516
20605,0.3610895,0.023385452
20606,0.5452325,0.8678859
20607,0.6379879,0.80029607
20608,0.52037036,0.814301
20609,0.4301121,0.8547977
20610,0.7697648,0.7497559
20611,0.756889,0.7906137
20612,0.9374112,0.8727838
20613,0.5444251,0.83758026
20614,0.73641986,0.7453063
20615,0.70619905,0.7581316
20616,0.7152345,0.80374664
20617,0.6830835,0.75557196
20618,0.76235056,0.67037714
20619,0.90492934,0.7367649
20620,0.80687165,0.8447594
20621,0.345212,0.88957065
20622,0.75680566,0.74707305
20623,0.581325,0.9979088
20624,0.96259123,0.99999976
20625,0.6793212,0.81278235
20626,0.7492454,0.53246665
20627,0.6472384,0.7572039
20628,0.7201574,0.74484503
20629,0.88085854,0.75643647
20630,0.5850303,0.75864893
20631,0.6002583,0.81705093
20632,0.6665874,0.75578797
20633,0.57912767,0.7744549
20634,0.8838986,0.72604316
20635,0.77412415,0.8194126
20636,0.80599827,0.73698616
20637,0.5269498,0.8170848
20638,0.81799084,0.7381598
20639,0.7318608,0.7582691
20640,0.59307224,0.73849535
20641,0.46071053,0.8889467
20642,0.8358708,0.7334301
20643,0.87551844,0.794005
20644,0.7527943,0.7582228
20645,0.831594,0.76152885
20646,0.74359226,0.75866854
20647,0.98341095,0.99990696
20648,0.88603973,0.9194738
20649,0.5484829,0.8791057
20650,0.7385792,0.77204114
20651,0.28478628,0.8776282
20652,0.8817291,0.8071299
20653,0.7857973,0.91137624
20654,0.6153142,0.7577979
20655,0.46547124,0.7702392
20656,0.58588654,0.7586641
20657,0.6116071,0.7763942
20658,0.3785458,0.9999993
20659,0.57573396,0.8147463
20660,0.30430296,0.89427215
20661,0.7168647,0.7761434
20662,0.8423156,0.4789382
20663,0.55612534,0.7650074
20664,0.6079824,0.95001364
20665,0.23145828,0.8829858
20666,0.6504754,0.7716085
20667,0.7507369,0.8358722
20668,0.8917739,0.33857635
20669,0.6371394,0.7495147
20670,0.6671023,0.7442433
20671,0.46901706,0.83575004
20672,0.77418005,0.80049
20673,0.8430946,0.771902
20674,0.7690138,0.77779496
20675,0.81724405,0.763209
20676,0.9711646,0.4924556
20677,0.5832796,0.80682826
20678,0.6370653,0.7463038
20679,0.8263823,0.7396247
20680,0.9938914,0.910535
20681,0.6714406,0.741391
20682,0.47692725,0.7874959
20683,0.8185624,0.73260117
20684,0.65284467,0.7558198
20685,0.8296454,0.7357434
20686,0.89582497,0.7532463
20687,0.9959816,0.9995787
20688,0.032276083,0.9882695
20689,0.23238851,0.86077833
20690,0.9169177,0.99996793
20691,0.6883379,0.76496017
20692,0.8427462,0.28012952
20693,0.8606486,0.87012124
20694,0.8302605,0.81733173
20695,0.6112889,0.8276741
20696,0.48806646,0.8591648
20697,0.8023964,0.73529154
20698,0.8578116,0.8330817
20699,0.84805954,0.6366216
20700,0.6384251,0.75483644
20701,0.35941494,0.85425615
20702,0.9185345,0.7283382
20703,0.65816325,0.77405614
20704,0.5824034,0.8272294
20705,0.8750881,0.7802195
20706,0.8836699,0.90420735
20707,0.76035386,0.7564222
20708,0.9324434,0.8666161
20709,0.75281274,0.77578336
20710,0.43602815,0.8347704
20711,0.3695824,0.8668812
20712,0.88927436,0.77187955
20713,0.7808652,0.7119741
20714,0.5179371,0.78031635
20715,0.79568386,0.8275425
20716,0.5287095,0.84032905
20717,0.7485139,0.7346473
20718,0.697122,0.8938544
20719,0.6114541,0.9638761
20720,0.91934556,0.9997005
20721,0.77365243,0.769398
20722,0.4653718,0.8568709
20723,0.8163362,0.7336571
20724,0.44916007,0.8454208
20725,0.5522949,0.8175344
20726,0.5025715,0.80990356
20727,0.96592796,0.8129297
20728,0.94906074,0.8626156
20729,0.8173391,0.8694099
20730,0.84993124,0.7578272
20731,0.72031534,0.7501652
20732,0.7782932,0.8544927
20733,0.46083254,0.9374055
20734,0.8767459,0.7915032
20735,0.372495,0.76279277
20736,0.30078542,0.8800901
20737,0.6871034,0.7608338
20738,0.8118256,0.74017996
20739,0.7087301,0.7259382
20740,0.8010772,0.7515626
20741,0.75355506,0.79095066
20742,0.902278,0.7741676
20743,0.5834247,0.8308448
20744,0.40592635,0.83775276
20745,0.69125545,0.7305372
20746,0.68972313,0.7780502
20747,0.4904295,0.99993396
20748,0.032564927,0.9912216
20749,0.87442577,0.72905093
20750,0.7141617,0.7526671
20751,0.5078874,0.844679
20752,0.67777395,0.8243067
20753,0.70255476,0.67859024
20754,0.6989169,0.7545007
20755,0.87272316,0.5301291
20756,0.34716654,0.7908081
20757,0.6811917,0.74826825
20758,0.953726,0.8951259
20759,0.5992073,0.7362538
20760,0.6485253,0.7756181
20761,0.6013624,0.8537981
20762,0.2541771,0.81072664
20763,0.4321004,0.88569117
20764,0.46198797,0.8642791
20765,0.7536646,0.7357416
20766,0.8106821,0.57738805
20767,0.7808128,0.79773265
20768,0.8095748,0.73503774
20769,0.8008767,0.7642232
20770,0.27889955,0.9660498
20771,0.62583697,0.7534434
20772,0.8182021,0.83423996
20773,0.63676065,0.8041824
20774,0.55393034,0.75377345
20775,0.9692557,0.75492007
20776,0.54473233,0.7540877
20777,0.06531867,0.9968445
20778,0.6812509,0.8375432
20779,0.8446293,0.76204926
20780,0.504327,0.81547016
20781,0.6268401,0.7385447
20782,0.29928875,0.8728604
20783,0.650386,0.7579005
20784,0.37087503,0.9296529
20785,0.5087951,0.848636
20786,0.20909362,0.9023581
20787,0.6924294,0.81626093
20788,0.45762232,0.7374675
20789,0.56025213,0.8651141
20790,0.5133516,0.81984943
20791,0.20848618,0.89545465
20792,0.90305275,0.7729662
20793,0.9436517,0.75246006
20794,0.50528175,0.86520416
20795,0.8462383,0.63346237
20796,0.40310082,0.85750955
20797,0.54767835,0.8846909
20798,0.536436,0.82898194
20799,0.43224797,0.8733598
20800,0.46807006,0.8533413
20801,0.6955179,0.79208744
20802,0.8251608,0.7933448
20803,0.70376235,0.7833607
20804,0.5621983,0.7600461
20805,0.82815945,0.770056
20806,0.61813223,0.8250604
20807,0.86675036,0.8191492
20808,0.69734025,0.7624476
20809,0.9220668,0.44809076
20810,0.83183455,0.6322663
20811,0.8805118,0.72551405
20812,0.6854723,0.7425737
20813,0.7321906,0.7593282
20814,0.6835917,0.83289945
20815,0.78552955,0.99980015
20816,3.7511747e-06,0.99988616
20817,0.79947937,0.73848784
20818,0.3449659,0.85928017
20819,0.57932454,0.7827761
20820,0.80990744,0.70358646
20821,0.5244608,0.75040805
20822,0.48652175,0.82459676
20823,0.8992777,0.80831206
20824,0.5069562,0.7822699
20825,0.71157986,0.78075284
20826,0.2974272,0.85813993
20827,0.54625744,0.9156334
20828,0.81557626,0.81972677
20829,0.5053513,0.8365987
20830,0.58856887,0.96979
20831,0.9529349,0.7907754
20832,0.5828575,0.80517465
20833,0.2926761,0.8784031
20834,0.68928367,0.7567392
20835,0.86064196,0.80206406
20836,0.61839724,0.7292367
20837,0.6012186,0.7520764
20838,0.9176223,0.7848232
20839,0.52928317,0.8282687
20840,0.71084785,0.7268691
20841,0.44919133,0.8536367
20842,0.5667764,0.7788672
20843,0.5982045,0.7948222
20844,0.73675126,0.79100645
20845,0.91688657,0.75656515
20846,0.08410441,0.036332443
20847,0.6847949,0.76515764
20848,0.48314735,0.81557435
20849,0.4542261,0.8589256
20850,0.34844524,0.7276392
20851,0.7035204,0.75803006
20852,0.32652602,0.99344546
20853,0.91346496,0.82802707
20854,0.6618546,0.75760955
20855,0.2708188,0.91188467
20856,0.6606974,0.775727
20857,0.70675635,0.9507674
20858,0.79745257,0.7600327
20859,0.83435744,0.7318901
20860,0.8312802,0.7614711
20861,0.8041381,0.8014761
20862,0.7915982,0.6054892
20863,0.8636165,0.9466897
20864,0.58669686,0.7432131
20865,0.982078,0.78555685
20866,0.7001483,0.78238827
20867,0.9501433,0.77856857
20868,0.7662415,0.732129
20869,0.9530516,0.9507366
20870,0.83644694,0.78318846
20871,0.8290314,0.84789735
20872,0.6172714,0.7806365
20873,0.8210252,0.72020143
20874,0.87359947,0.77619326
20875,0.5033793,0.9424957
20876,0.70794785,0.7784559
20877,0.8572134,0.55213064
20878,0.7534895,0.45346114
20879,0.8122717,0.82245237
20880,0.71654505,0.79100394
20881,0.89469814,0.8437919
20882,0.52756745,0.8565371
20883,0.76540506,0.7762106
20884,0.92067593,0.7914358
20885,0.72427994,0.7810442
20886,0.7303481,0.79426694
20887,0.49100238,0.90418565
20888,0.89515513,0.7698637
20889,0.75634694,0.7369731
20890,0.50434446,0.98778576
20891,0.00012259612,0.2825543
20892,0.8626429,0.79132444
20893,0.8511679,0.79942477
20894,0.8802773,0.71935993
20895,0.76666534,0.7679118
20896,0.80976045,0.7607544
20897,0.8433002,0.7085193
20898,0.58689374,0.71732914
20899,0.7944446,0.7434781
20900,0.92842466,0.8378977
20901,0.5612249,0.8581494
20902,0.78717536,0.7689137
20903,0.8370228,0.63121474
20904,0.7118192,0.7513611
20905,0.77004355,0.85789865
20906,0.9594894,0.83940434
20907,0.4576843,0.991001
20908,0.89838237,0.708584
20909,0.7306964,0.8729837
20910,0.47388345,0.8861354
20911,0.8323179,0.93924135
20912,0.6305741,0.79317665
20913,0.88016075,0.7442282
20914,0.5152199,0.8215043
20915,0.60301316,0.74978
20916,0.71596795,0.7474725
20917,0.6696106,0.7580783
20918,0.6431501,0.78163195
20919,0.83004117,0.7614104
20920,0.6938587,0.7859796
20921,0.78903335,0.67859024
20922,0.7301221,0.7618846
20923,0.7107201,0.586461
20924,0.72411585,0.75030863
20925,0.65444624,0.9043456
20926,0.74881256,0.7982415
20927,0.7170908,0.75936204
20928,0.83395374,0.75608665
20929,0.60704255,0.75249314
20930,0.542831,0.75150496
20931,0.7546512,0.748296
20932,0.8683568,0.77164125
20933,0.39429796,0.78059006
20934,0.54101765,0.7508414
20935,0.56066024,0.79135954
20936,0.9999257,0.9065037
20937,0.578619,0.7122445
20938,0.666059,0.54868096
20939,0.9094619,0.8859067
20940,0.6417959,0.7548026
20941,0.98418564,0.7348551
20942,0.52475435,0.7894301
20943,0.5570261,0.8430969
20944,0.48476622,0.8383889
20945,0.52360046,0.7981302
20946,0.8589435,0.82488513
20947,0.5627226,0.91422075
20948,0.76115006,0.60008335
20949,0.4940044,0.8724983
20950,0.84598684,0.84605664
20951,0.73754025,0.7608282
20952,0.6846519,0.99966854
20953,0.5874967,0.8828453
20954,0.8296982,0.7861196
20955,0.51866615,0.89227796
20956,0.8628545,0.7311992
20957,0.31158608,0.50052726
20958,0.68225837,0.77421314
20959,0.6339584,0.76130545
20960,0.4578922,0.9291697
20961,0.9869194,0.8571413
20962,0.21213399,0.9138743
20963,0.9064135,0.68386865
20964,0.77030957,0.74141204
20965,0.6286986,0.85653
20966,0.30120477,0.90944064
20967,0.85916436,0.817554
20968,0.7537323,0.7359673
20969,0.8138437,0.73276097
20970,0.8457126,0.83089083
20971,0.81079394,0.6880711
20972,0.56906545,0.83329195
20973,0.6758408,0.8665267
20974,0.8348619,0.66160274
20975,0.9067964,0.82049716
20976,0.8130498,0.7394018
20977,0.9021974,0.8006942
20978,0.590487,0.83821297
20979,0.98478985,0.89962345
20980,0.7164593,0.7055637
20981,0.47787303,0.9517046
20982,0.16955926,0.92859507
20983,0.62216204,0.83529824
20984,0.7303183,0.5989127
20985,0.822012,0.8790524
20986,0.36664292,0.77108544
20987,0.88347214,0.8213645
20988,0.77153385,0.84004766
20989,0.8559383,0.78119206
20990,0.8355269,0.7997593
20991,0.6182327,0.71194494
20992,0.6916038,0.75864565
20993,0.29705417,0.8777711
20994,0.5753756,0.8438631
20995,0.38234958,0.8753737
20996,0.30985677,0.79540527
20997,0.86009574,0.80649257
20998,0.8670145,0.7902515
20999,0.74714106,0.7412297
21000,0.4496704,0.8398255
21001,0.9954346,0.8067727
21002,0.32248536,0.89620256
21003,0.80398995,0.9967397
21004,0.5114478,0.8358163
21005,0.8130467,0.749192
21006,0.79915005,0.74181414
21007,0.9131693,0.8273438
21008,0.45423943,0.756736
21009,0.46314463,0.80453455
21010,0.9994344,0.99954236
21011,0.9966365,0.9261266
21012,0.9569672,0.18555212
21013,0.5917007,0.874437
21014,0.88904244,0.8288838
21015,0.97515404,0.95069295
21016,0.4504393,0.9421465
21017,0.93387026,0.88102424
21018,0.88597435,0.7880991
21019,0.7245879,0.7608975
21020,0.6969203,0.7589163
21021,0.6898458,0.8553233
21022,0.576581,0.818149
21023,0.86821014,0.723269
21024,0.50623024,0.83564705
21025,0.49928716,0.82489055
21026,0.76924485,0.7277126
21027,0.46907043,0.86128104
21028,0.61654407,0.79874736
21029,0.88041383,0.72705525
21030,0.91587335,0.79118973
21031,0.5794117,0.9255548
21032,0.7720099,0.79397506
21033,0.8613594,0.97716874
21034,0.7716722,0.61339617
21035,0.81091994,0.83925873
21036,0.5580135,0.7775458
21037,0.62035143,0.7794475
21038,0.60907924,0.7988181
21039,0.7187119,0.7584672
21040,0.8143521,0.7362562
21041,0.4593336,0.7881068
21042,0.59013575,0.65396905
21043,0.4534254,0.83426625
21044,0.7414895,0.76322114
21045,0.7751013,0.7739921
21046,0.85068834,0.814643
21047,0.80933857,0.9356936
21048,0.73848605,0.7600852
21049,0.6149509,0.7980738
